"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,7,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,6.4,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,6.5,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,6.3,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,6,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,5.8,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,5.5,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,5.4,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,5.4,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,5.6,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,5.3,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,5.3,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,5.5,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,5.1,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,5,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,4.8,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,4.5,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,4.7,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,4.3,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,4.2,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,3.9,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,3.7,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,3.9,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,3.8,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,3.8,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,3.7,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,4.1,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,3.7,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,3.9,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,3.8,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,3.9,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,3.6,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,3.5,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,3.3,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,3.8,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,3.8,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,4,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,4.4,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,5,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,5.7,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,6.1,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,6.5,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,5.9,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,6.5,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,6,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,6.2,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,6,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,6,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,5.9,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,6,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,6.3,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,6.3,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,6.7,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,6.2,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,5.7,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,6,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,5.8,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,5.6,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,5.5,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,5.2,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,5.2,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,5.5,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,5.4,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,5.5,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,5.6,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,4.9,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,5.2,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,5,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,4.9,,
"NZL","New Zealand","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,5.2,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q1","Q1-1989","PC","Percentage","0","Units",,,4.933333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q2","Q2-1989","PC","Percentage","0","Units",,,5.266667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q3","Q3-1989","PC","Percentage","0","Units",,,5.5,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1989-Q4","Q4-1989","PC","Percentage","0","Units",,,5.866667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q1","Q1-1990","PC","Percentage","0","Units",,,5.9,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q2","Q2-1990","PC","Percentage","0","Units",,,5.733333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q3","Q3-1990","PC","Percentage","0","Units",,,5.733333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1990-Q4","Q4-1990","PC","Percentage","0","Units",,,5.766667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q1","Q1-1991","PC","Percentage","0","Units",,,5.833333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q2","Q2-1991","PC","Percentage","0","Units",,,5.8,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","Units",,,6,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","Units",,,6.466667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","Units",,,6.4,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","Units",,,6.533333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","Units",,,6.566667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","Units",,,6.666667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,6.666667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,6.666667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,6.733333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,6.366667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,6,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,6.133333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,5.9,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,5.966667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q1","Q1-1995","PC","Percentage","0","Units",,,5.933333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q2","Q2-1995","PC","Percentage","0","Units",,,5.533333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q3","Q3-1995","PC","Percentage","0","Units",,,5.266667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1995-Q4","Q4-1995","PC","Percentage","0","Units",,,5.066667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,4.933333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,4.833333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,4.733333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,4.6,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,4.2,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,4.133333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,3.833333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,3.466667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,3.266667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,3.333333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,3,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,2.8,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,2.766667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,2.866667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,3.133333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,3.4,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,3.366667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,3.066667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,3.233333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,3.3,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,3.333333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,3.266667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,3.466667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,3.633333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,3.7,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,3.666667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,3.566667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,3.8,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,3.966667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,4.233333,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,4.366667,,
"NOR","Norway","LRHUTTTT","Harmonised unemployment rate (monthly), Total, All persons","STSA","Level, rate or quantity series, s.a.","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,4.333333,,
