"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2006-Q3",114.7
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2006-Q4",112.03
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2007-Q1",118.39
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2007-Q2",122.82
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2007-Q3",129.85
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2007-Q4",137.6
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2008-Q1",145.58
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2008-Q2",151.59
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2008-Q3",149.8
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2008-Q4",137.22
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2009-Q1",125.77
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2009-Q2",118.37
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2009-Q3",112.95
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2009-Q4",110.49
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2010-Q1",105.73
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2010-Q2",102.04
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2010-Q3",97.91
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2010-Q4",94.47
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2011-Q1",95.49
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2011-Q2",95.57
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2011-Q3",96.95
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2011-Q4",98.75
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2012-Q1",100.62
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2012-Q2",105.88
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2012-Q3",110
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2012-Q4",115.01
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2013-Q1",116.77
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2013-Q2",121.85
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2013-Q3",129.99
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2013-Q4",140.56
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2014-Q1",153.85
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2014-Q2",162.49
"AE:United Arab Emirates","R:Real","628:Index, 2010 = 100","Q:AE:R:628","2014-Q3",161.36
